Company_Name,Country,Sector,Overall_Rating,Overall_Score,Environmental_Score,Social_Score,Governance_Score
KIKKOMAN CORPORATION,JP,Food Products,0,6.5,4.0,6.6,3.9
KILROY REALTY CORPORATION,US,Real Estate Management & Services,0,5.8,8.7,3.8,4.4
"KILROY REALTY, LP",US,Real Estate Development & Diversified Activities,0,5.8,8.7,3.8,4.4
"KIMBALL ELECTRONICS, INC",US,"Electronic Equipment, Instruments & Components",0,6.5,2.1,5.6,5.8
"KINDER MORGAN ENERGY PARTNERS, LP",US,"Oil & Gas Refining, Marketing, Transportation & Storage",0,6.5,5.0,5.9,5.3
KINDER MORGAN FINANCE COMPANY LLC,US,"Oil & Gas Refining, Marketing, Transportation & Storage",0,6.5,5.0,5.9,5.3
"KINDER MORGAN, INC",US,"Oil & Gas Refining, Marketing, Transportation & Storage",0,6.5,5.0,5.9,5.3
KINEPOLIS GROUP NV,BE,Media & Entertainment,0,5.8,7.9,5.6,4.0
"KING SLIDE WORKS CO,LTD",TW,"Technology Hardware, Storage & Peripherals",0,6.1,3.3,5.4,6.5
KING TALENT MANAGEMENT LIMITED,CN,Diversified Financials,0,6.8,8.3,3.8,6.2
KINGBOARD LAMINATES HOLDINGS LIMITED,HK,Commodity Chemicals,1,1.6,3.7,2.9,1.4
KINROSS GOLD CORPORATION,CA,Metals and Mining - Precious Metals,0,7.0,2.8,6.6,6.6
"KINSALE CAPITAL GROUP, INC",US,Property & Casualty Insurance,1,2.3,0.7,2.5,7.2
KION GROUP AG,DE,Construction & Farm Machinery & Heavy Trucks,0,6.7,5.4,5.5,5.4
KIRBY CORPORATION,US,Marine Transport,1,1.9,4.4,5.9,3.6
"KISOJI CO,LTD",JP,Restaurants,1,1.8,1.4,4.3,4.0
"KIWOOM Finance and Investment Co, Ltd",KR,Investment Banking & Brokerage,1,2.1,4.7,1.8,3.8
"KIWOOM Securities Co,Ltd",KR,Investment Banking & Brokerage,1,2.1,4.7,1.8,3.8
"KIWOOM capital Co,Ltd",KR,Investment Banking & Brokerage,1,2.1,4.7,1.8,3.8
KME SE,DE,Metals and Mining - Non-Precious Metals,1,2.3,2.8,2.8,2.2
KNIGHT HEALTH HOLDINGS LLC,US,Health Care Providers & Services,0,6.0,6.4,4.4,6.6
KNIGHT-SWIFT TRANSPORTATION HOLDINGS INC,US,Road & Rail Transport,0,6.9,6.8,3.3,5.6
KNOWLEDGE TOWNSHIP LIMITED,IN,Real Estate Development & Diversified Activities,0,7.1,6.2,3.8,4.9
KNOWLES CORPORATION,US,"Electronic Equipment, Instruments & Components",0,6.8,3.4,5.1,5.2
"KOITO MANUFACTURING CO, LTD",JP,Auto Components,1,2.3,4.8,5.3,1.5
"KOMEDA Holdings Co,Ltd",JP,Restaurants,1,2.5,1.8,4.5,3.9
"KOMIPHARM INTERNATIONAL CO, LTD",KR,Pharmaceuticals,1,2.1,4.6,5.3,2.6
KONE Oyj,FI,Industrial Machinery,0,7.1,6.0,6.7,5.2
KONSORTIUM LEBUHRAYA UTARA-TIMUR (KL) SDN BHD,MY,Construction & Engineering,1,2.1,3.7,3.8,3.0
KOPPERS INC,US,Commodity Chemicals,0,7.0,4.6,0.6,6.7
"KOREA INVESTMENT MANAGEMENT CO,LTD",KR,Investment Banking & Brokerage,1,1.8,3.4,1.4,4.4
"KOREA SHIPBUILDING & OFFSHORE ENGINEERING CO,LTD",KR,Construction & Farm Machinery & Heavy Trucks,1,2.6,6.2,1.8,3.7
KOREA ZINC INC,KR,Metals and Mining - Non-Precious Metals,1,2.3,2.0,2.7,3.1
KORIAN SA,FR,Health Care Providers & Services,0,5.8,9.8,3.6,7.5
KORN FERRY,US,Professional Services,0,6.4,6.7,5.8,5.6
KOSMOS ENERGY LTD,US,Oil & Gas Exploration & Production,0,7.0,3.8,7.4,4.9
KOTAK INFRASTRUCTURE DEBT FUND LIMITED,IN,Banks,0,6.5,2.3,4.5,6.2
KOTAK INVESTMENT ADVISORS LIMITED,IN,Banks,0,6.5,2.3,4.5,6.2
KOTAK MAHINDRA BANK LIMITED,IN,Banks,0,6.5,2.3,4.5,6.2
KOTAK MAHINDRA INVESTMENTS LIMITED,IN,Banks,0,6.5,2.3,4.5,6.2
KOTAK MAHINDRA PRIME LIMITED,IN,Banks,0,6.5,2.3,4.5,6.2
KOTAK SECURITIES LIMITED,IN,Banks,0,6.5,2.3,4.5,6.2
"KRATOS DEFENSE & SECURITY SOLUTIONS, INC",US,Aerospace & Defense,0,6.8,2.8,5.7,5.0
"KRONOS INTERNATIONAL, INC",US,Commodity Chemicals,1,2.2,2.7,3.5,3.4
"KRONOS WORLDWIDE, INC",US,Commodity Chemicals,1,2.2,2.7,3.5,3.4
KS HOLDINGS CORPORATION,JP,Retail - Consumer Discretionary,0,6.6,0.8,6.6,4.4
KT CORPORATION,KR,Telecommunication Services,0,7.1,9.7,6.3,5.6
KTZ FINANCE OOO,RU,Road & Rail Transport,1,2.6,7.6,2.7,2.6
KUALA LUMPUR KEPONG BERHAD,MY,Food Products,0,7.0,4.7,5.4,4.7
KUDGI TRANSMISSION LIMITED,IN,Construction & Engineering,1,2.3,5.5,4.3,1.7
"KULICKE AND SOFFA INDUSTRIES, INC",SG,Semiconductors & Semiconductor Equipment,0,6.7,3.2,7.0,5.5
"KUMHO PETRO CHEMICAL CO,LTD",KR,Commodity Chemicals,1,2.4,3.3,2.1,3.3
"KUMIAI CHEMICAL INDUSTRY Co, Ltd",JP,Specialty Chemicals,1,2.0,4.1,0.7,2.5
"KURARAY CO,LTD",JP,Commodity Chemicals,0,7.0,5.6,3.6,4.3
KUWAIT PROJECTS COMPANY HOLDING KSCP,KW,Banks,1,1.6,2.6,3.3,2.5
KWANGJU BANK LTD,KR,Banks,0,5.9,4.5,3.7,5.5
KWS SAAT SE & Co KGaA,DE,Food Products,0,6.2,3.1,4.2,6.1
KWS SEMENTES LTDA,BR,Food Products,0,6.2,3.1,4.2,6.1
KYOCERA CORPORATION,JP,"Electronic Equipment, Instruments & Components",0,7.1,5.5,5.7,5.0
KYOEI STEEL LTD,JP,Steel,1,1.6,2.0,3.8,3.9
KYUDENKO CORPORATION,JP,Construction & Engineering,1,1.9,3.9,3.5,2.1
"KYUNG DONG NAVIEN CO,LTD",KR,Building Products,1,1.6,4.8,5.3,2.1
Kahoot ASA,NO,Media & Entertainment,0,6.3,7.0,3.9,6.5
Kainos Group PLC,GB,Software & Services,0,6.9,4.1,3.9,8.3
Kakao Corp,KR,Interactive Media & Services,0,7.0,9.3,4.7,4.1
"Kansas City Southern de Mexico, SA de CV",MX,Road & Rail Transport,0,6.7,5.6,3.2,6.7
Karbon Homes Limited,GB,Real Estate Management & Services,0,6.3,3.0,7.8,6.8
"Katakura Industries Co,Ltd",JP,Industrial Conglomerates,0,7.0,3.2,6.0,3.8
"Kawasaki Heavy Industries, Ltd",JP,Industrial Machinery,0,6.3,6.2,5.2,4.7
Kazakhstan Temir Zholy Finance BV,NL,Road & Rail Transport,1,2.6,7.6,2.7,2.6
KeePer Technical Laboratory Co Ltd,JP,Diversified Consumer Services,1,2.1,6.4,4.0,3.1
"Keisei Electric Railway Co,Ltd",JP,Road & Rail Transport,0,6.9,8.2,3.9,4.0
Keppel DC REIT,SG,Software & Services,0,6.9,5.5,4.6,6.0
Keppel Infrastructure Trust,SG,Utilities,0,7.1,6.7,8.1,4.0
Keppel REIT,SG,Real Estate Management & Services,0,6.6,7.1,3.5,6.4
Kewpie Corporation,JP,Food Products,0,6.5,4.6,6.1,3.4
Kinaxis Inc,CA,Software & Services,0,7.1,4.0,4.6,7.0
Kinder Morgan Cochin ULC,CA,"Oil & Gas Refining, Marketing, Transportation & Storage",0,6.5,5.0,5.9,5.3
"Kintetsu Department Store Co,Ltd",JP,Retail - Consumer Discretionary,1,1.7,2.3,4.2,2.1
"Kintetsu Group Holdings Co,Ltd",JP,Road & Rail Transport,0,6.9,6.1,4.4,4.1
Kitanotatsujin Corp,JP,Household & Personal Products,1,2.0,5.0,3.6,4.5
Klockner & Co Financial Services SA,LU,Trading Companies & Distributors,0,7.1,2.0,7.1,6.0
Kloeckner & Co SE,DE,Trading Companies & Distributors,0,7.1,2.0,7.1,6.0
Klovern AB,SE,Real Estate Management & Services,0,5.8,4.7,7.4,4.9
Knight Therapeutics Inc,CA,Pharmaceuticals,0,6.7,3.4,4.4,5.6
Knorr-Bremse Aktiengesellschaft,DE,Construction & Farm Machinery & Heavy Trucks,0,6.9,4.3,4.2,7.0
Knowit AB (publ),SE,Software & Services,0,6.0,5.2,3.1,6.9
Koa Corp,JP,"Electronic Equipment, Instruments & Components",1,2.3,2.3,4.2,3.2
"Kobe Steel, Ltd",JP,Steel,0,7.1,4.6,6.1,4.4
Kodiak Sciences Inc,US,Biotechnology,1,2.4,6.6,4.1,5.1
Kogancom Ltd,AU,Retail - Consumer Discretionary,1,2.4,0.7,2.2,5.8
Kohyoung Technology Inc,KR,Semiconductors & Semiconductor Equipment,1,1.5,3.5,8.2,1.1
"KolmarBNH Co, Ltd",KR,Household & Personal Products,1,1.5,2.5,5.3,0.7
Komax Holding AG,CH,Industrial Machinery,0,6.3,5.0,4.9,5.5
KommuneKredit,DK,Diversified Financials,0,6.9,9.0,7.4,4.8
"Kontoor Brands, Inc",US,"Textiles, Apparel & Luxury Goods",0,6.0,4.2,4.5,5.6
Koppers Holdings Inc,US,Commodity Chemicals,0,7.0,4.6,0.6,6.7
Korea Development Bank,KR,Supranationals & Development Banks,0,6.3,4.7,6.4,5.1
Korea Development Bank (New York Branch),US,Supranationals & Development Banks,0,6.3,4.7,6.4,5.1
Korea Development Bank (Singapore Branch),SG,Supranationals & Development Banks,0,6.3,4.7,6.4,5.1
Korea Development Bank (Tokyo Branch),JP,Supranationals & Development Banks,0,6.3,4.7,6.4,5.1
"Korea Hydro & Nuclear Power Co, Ltd",KR,Utilities,1,2.8,3.8,7.1,3.2
"Korea Investment & Securities Co,Ltd",KR,Investment Banking & Brokerage,1,1.8,3.4,1.4,4.4
"Korea Investment Capital CO,LTD",KR,Investment Banking & Brokerage,1,1.8,3.4,1.4,4.4
"Korea Investment Holdings Co, Ltd",KR,Investment Banking & Brokerage,1,1.8,3.4,1.4,4.4
"Korea Midland Power Co, Ltd",KR,Utilities,1,1.6,2.9,3.7,3.8
"Korea Real Estate Investment & Trust Co, Ltd",KR,Real Estate Development & Diversified Activities,1,2.4,1.8,0.0,5.2
Korean Reinsurance Company,KR,Multi-Line Insurance & Brokerage,1,1.9,3.1,2.8,4.9
Kossan Rubber Industries Bhd,MY,Health Care Equipment & Supplies,0,6.8,8.0,5.9,5.9
Kronos Bio Inc,US,Biotechnology,0,5.9,7.1,4.4,5.6
"Krungsri Ayudhya Card Co, Ltd",TH,Banks,0,7.0,6.0,4.4,5.0
Kuang-Chi Technologies Co Ltd,CN,Aerospace & Defense,1,2.3,3.1,5.2,2.0
"Kumho P&B Chemicals, Inc",KR,Commodity Chemicals,1,2.4,3.3,2.1,3.3
"Kura Sushi,Inc",JP,Restaurants,1,1.8,0.9,4.7,2.8
Kuwait Projects Company SPC Limited,AE,Banks,1,1.6,2.6,3.3,2.5
"Kwangju Bank Co, Ltd",KR,Banks,0,5.9,4.5,3.7,5.5
"Kyowa Kirin Co, Ltd",JP,Pharmaceuticals,0,6.9,5.3,5.8,5.4
"Kyushu Financial Group, Inc",JP,Banks,0,7.0,4.5,5.0,5.0
L E Lundbergforetagen Aktiebolag (publ),SE,Diversified Financials,0,6.9,6.9,6.1,2.7
L& T INTERSTATE ROAD CORRIDOR LIMITED,IN,Construction & Engineering,1,2.3,5.5,4.3,1.7
"L&F CO, LTD",KR,"Electronic Equipment, Instruments & Components",1,2.6,4.1,3.3,3.3
L&T FINANCE HOLDINGS LIMITED,IN,Diversified Financials,0,6.2,2.3,5.4,4.8
L&T FINANCE LIMITED,IN,Diversified Financials,0,6.2,2.3,5.4,4.8
L&T INFRA DEBT FUND LIMITED,IN,Diversified Financials,0,6.2,2.3,5.4,4.8
L&T INFRASTRUCTURE DEVELOPMENT PROJECTS LIMITED,IN,Construction & Engineering,1,2.3,5.5,4.3,1.7
L&T INFRASTRUCTURE FINANCE COMPANY LIMITED,IN,Diversified Financials,0,6.2,2.3,5.4,4.8
L&T METRO RAIL (HYDERABAD) LIMITED,IN,Construction & Engineering,1,2.3,5.5,4.3,1.7
L&T SEAWOODS LIMITED,IN,Construction & Engineering,1,2.3,5.5,4.3,1.7
L&T SHIPBUILDING LIMITED,IN,Construction & Engineering,1,2.3,5.5,4.3,1.7
"L3 TECHNOLOGIES, INC",US,Aerospace & Defense,0,6.8,3.3,5.6,5.1
"L3HARRIS TECHNOLOGIES, INC",US,Aerospace & Defense,0,6.8,3.3,5.6,5.1
LA FAYETTE ASSET SECURITIZATION LLC,US,Banks,0,7.1,7.7,4.6,6.6
LA FINANCIERE ATALIAN SAS,FR,Commercial Services & Supplies,1,1.6,7.2,0.0,4.1
LA FRANCAISE DES JEUX SA,FR,Casinos & Gaming,0,6.3,9.5,4.8,4.9
LABORATORY CORPORATION OF AMERICA HOLDINGS,US,Health Care Providers & Services,0,7.0,10.0,5.1,6.2
LADDER CAPITAL CORP,US,Asset Management & Custody Banks,1,1.5,7.0,2.5,4.8
LADDER CAPITAL FINANCE HOLDINGS LLLP,US,Asset Management & Custody Banks,1,1.5,7.0,2.5,4.8
LAFARGE SA,FR,Construction Materials,0,6.7,4.4,4.9,4.9
LAFARGEHOLCIM MAROC SAS,MA,Construction Materials,0,7.1,6.8,4.4,4.0
LAIR LIQUIDE SOCIETE ANONYME POUR LETUDE ET LEXPLOITATION DES PROCEDES GEORGES CLAUDE SA,FR,Specialty Chemicals,0,6.5,5.3,9.3,5.5
LAMAR ADVERTISING COMPANY,US,Media & Entertainment,1,1.7,8.3,2.4,3.6
LAMAR MEDIA CORP,US,Media & Entertainment,1,1.7,8.3,2.4,3.6
"LAMB WESTON HOLDINGS, INC",US,Food Products,0,7.0,3.1,5.1,6.6
LANARK MASTER ISSUER PLC,IE,Banks,0,6.2,6.1,2.5,7.5
LANDESBANK HESSEN-THUERINGEN GIROZENTRALE,GB,Banks,0,6.5,7.2,4.8,4.7
"LANDS END, INC",US,Retail - Consumer Discretionary,0,6.8,1.5,5.2,6.0
LARGAN Precision Co Ltd,TW,"Electronic Equipment, Instruments & Components",1,1.9,2.7,4.7,2.6
LARSEN AND TOUBRO LIMITED,IN,Construction & Engineering,1,2.3,5.5,4.3,1.7
"LAUREATE EDUCATION, INC",US,Diversified Consumer Services,1,1.7,5.4,4.2,4.1
LAURUS LABS LIMITED,IN,Pharmaceuticals,0,6.7,3.1,5.0,4.7
LBJ INFRASTRUCTURE GROUP LLC,US,Construction & Engineering,0,6.0,5.2,6.1,4.3
LCI INDUSTRIES,US,Auto Components,0,6.7,2.9,5.7,4.7
LEASYS SPA,IT,Consumer Finance,0,6.3,6.7,4.8,4.7
LEBUHRAYA DUKE FASA 3 SDN BHD,MY,Construction & Engineering,1,2.1,3.7,3.8,3.0
LECTA SCI,FR,Paper & Forest Products,1,1.7,3.0,2.5,5.0
"LEE ENTERPRISES, INCORPORATED",US,Media & Entertainment,1,2.5,3.0,2.2,5.0
"LEGGETT & PLATT, INCORPORATED",US,Household Durables,0,5.9,7.2,3.4,5.2
"LEMAITRE VASCULAR, INC",US,Health Care Equipment & Supplies,0,6.1,6.3,7.1,3.7
"LEMONADE, INC",US,Property & Casualty Insurance,1,1.7,0.0,3.3,5.9
"LENDINGTREE, INC",US,Consumer Finance,1,1.7,6.7,3.5,4.6
"LENDINGTREE, LLC",US,Consumer Finance,1,1.7,6.7,3.5,4.6
LEOPALACE21 CORPORATION,JP,Real Estate Management & Services,1,2.4,2.9,4.6,4.2
LES COMPAGNIES LOBLAW LIMITEE,CA,Retail - Food & Staples,0,6.8,5.2,6.1,3.4
LES SERVICES FINANCIERS CATERPILLAR LIMITEE,CA,Consumer Finance,0,6.9,5.6,6.8,4.2
"LEVEL 3 FINANCING, INC",US,Telecommunication Services,0,6.6,10.0,5.7,4.4
"LEXICON PHARMACEUTICALS, INC",US,Biotechnology,1,2.1,5.1,3.9,4.6
LG ELECTRONICS INC,KR,Household Durables,0,5.9,9.8,5.7,2.4
LG HOUSEHOLD & HEALTH CARE LTD,KR,Household & Personal Products,0,5.9,5.0,5.5,4.0
"LGI HOMES, INC",US,Real Estate Development & Diversified Activities,0,5.8,4.1,5.0,5.9
LGT Bank AG,LI,Asset Management & Custody Banks,0,5.8,10.0,6.9,3.4
LI & FUNG LIMITED,HK,"Textiles, Apparel & Luxury Goods",0,6.2,3.3,6.7,2.5
LIBERTY BRAVES,US,Media & Entertainment,1,2.5,7.6,5.4,1.1
LIBERTY GROUP LIMITED,ZA,Life & Health Insurance,0,6.9,4.6,4.8,5.4
LIBERTY HOLDINGS LIMITED,ZA,Life & Health Insurance,0,6.9,4.6,4.8,5.4
LIBERTY INTERACTIVE LLC,US,"Broadcasting, Cable & Satellite",1,2.4,3.9,6.2,3.0
LIBERTY PROPERTY LIMITED PARTNERSHIP,US,Real Estate Management & Services,0,6.6,7.1,6.2,5.1
LIBERTY SIRIUS XM,US,Media & Entertainment,1,1.7,6.7,5.8,0.8
LIFESTYLE COMMUNITIES LTD,AU,Real Estate Development & Diversified Activities,0,6.3,2.4,5.1,7.6
LIFESTYLE INTERNATIONAL HOLDINGS LIMITED,HK,Retail - Consumer Discretionary,1,2.7,3.2,3.1,4.1
"LIG Nex1 Co, Ltd",KR,Aerospace & Defense,0,6.8,3.5,5.6,5.0
LIGHT SA,BR,Utilities,0,6.1,7.6,2.6,3.8
LIGHT SERVICOS DE ELETRICIDADE S A,BR,Utilities,0,6.1,7.6,2.6,3.8
LINDE INC,US,Specialty Chemicals,0,6.5,5.3,10.0,5.8
LINDE PUBLIC LIMITED COMPANY,GB,Specialty Chemicals,0,6.5,5.3,10.0,5.8
LINDSAY CORPORATION,US,Construction & Farm Machinery & Heavy Trucks,0,5.9,3.3,5.7,5.9
LINK ADMINISTRATION HOLDINGS LIMITED,AU,Software & Services,0,6.0,10.0,3.4,7.0
LIONTRUST ASSET MANAGEMENT PLC,GB,Asset Management & Custody Banks,0,6.7,9.0,4.1,7.3
LIQUID TELECOMMUNICATIONS FINANCING PLC,GB,Telecommunication Services,0,6.8,9.7,6.8,3.8
"LIQUIDITY SERVICES, INC",US,Retail - Consumer Discretionary,0,7.1,1.0,6.3,5.0
LITE-ON TECHNOLOGY CORPORATION,TW,"Technology Hardware, Storage & Peripherals",0,5.8,4.3,4.8,4.4
"LITHIA MOTORS, INC",US,Retail - Consumer Discretionary,0,6.6,2.5,5.0,6.3
LIXIL Corporation,JP,Building Products,0,6.8,6.3,4.3,7.0
LIXXBAIL SA,FR,Banks,0,7.1,7.7,4.6,6.6
LMA SA,FR,Banks,0,7.1,7.7,4.6,6.6
LOCKHEED MARTIN CORPORATION,US,Aerospace & Defense,0,7.0,3.7,4.5,6.2
LOJAS AMERICANAS SA,BR,Retail - Consumer Discretionary,1,2.7,3.6,3.3,5.6
LOJAS QUERO-QUERO SA,BR,Retail - Consumer Discretionary,1,2.4,3.1,3.2,4.1
LOJAS RENNER SA,BR,Retail - Consumer Discretionary,0,7.1,6.7,5.3,5.4
LONDONMETRIC PROPERTY PLC,GB,Real Estate Management & Services,0,6.6,5.5,3.7,7.5
LORAL SPACE & COMMUNICATIONS INC,US,Media & Entertainment,1,1.7,6.2,3.7,4.0
"LOTTE CHILSUNG BEVERAGE CO,LTD",KR,Beverages,1,1.9,3.4,3.5,2.0
"LOTTE CONFECTIONERY CO,LTD",KR,Food Products,1,1.9,1.4,5.7,2.0
LOTTE DATA COMMUNICATION COMPANY,KR,Software & Services,1,1.7,5.6,2.6,3.1
"LOTTE Fine Chemical Co, Ltd",KR,Diversified Chemicals,1,1.6,4.3,3.5,3.3
"LOTTE REIT Co, Ltd",KR,Real Estate Management & Services,1,1.6,5.9,4.1,2.7
LOUISIANA-PACIFIC CORPORATION,US,Paper & Forest Products,0,6.9,4.8,5.6,6.0
LOXAM SAS,FR,Trading Companies & Distributors,1,2.7,4.3,7.7,4.9
LPKF Laser & Electronics Aktiengesellschaft,DE,"Electronic Equipment, Instruments & Components",0,5.8,3.4,4.6,5.1
LPL FINANCIAL HOLDINGS INC,US,Investment Banking & Brokerage,0,7.1,5.4,3.7,6.6
"LPL HOLDINGS, INC",US,Investment Banking & Brokerage,0,7.1,5.4,3.7,6.6
LS Cable & System Ltd,KR,Electrical Equipment,1,1.9,5.3,9.0,1.0
LS Corp,KR,Electrical Equipment,1,1.9,5.3,9.0,1.0
"LS ELECTRIC CO, LTD",KR,Electrical Equipment,0,5.9,7.1,6.3,3.8
LS Finance (2017) Limited,HK,Retail - Consumer Discretionary,1,2.7,3.2,3.1,4.1
LS Finance (2022) Limited,HK,Retail - Consumer Discretionary,1,2.7,3.2,3.1,4.1
LS Finance (2025) Limited,VG,Retail - Consumer Discretionary,1,2.7,3.2,3.1,4.1
LS Mtron Ltd,KR,Electrical Equipment,1,1.9,5.3,9.0,1.0
LSL PROPERTY SERVICES PLC,GB,Real Estate Management & Services,0,6.6,4.5,5.8,7.0
"LTC PROPERTIES, INC",US,Real Estate Management & Services,1,1.8,4.5,3.0,3.9
LUCECO PLC,GB,Electrical Equipment,0,7.0,4.4,4.6,7.3
LUFAX HOLDING LTD,CN,Consumer Finance,1,2.7,6.5,4.1,2.9
LUKOIL CAPITAL DESIGNATED ACTIVITY COMPANY,IE,Integrated Oil & Gas,1,2.85,5.1,6.1,3.2
LUKOIL International Finance BV,NL,Integrated Oil & Gas,1,2.85,5.1,6.1,3.2
LUKOIL Securities BV,NL,Integrated Oil & Gas,1,2.85,5.1,6.1,3.2
LULULEMON ATHLETICA INC,CA,"Textiles, Apparel & Luxury Goods",0,6.0,4.2,4.5,5.8
"LUMEN TECHNOLOGIES, INC",US,Telecommunication Services,0,6.6,10.0,5.7,4.4
LUMENTUM HOLDINGS INC,US,"Technology Hardware, Storage & Peripherals",0,5.8,2.1,3.6,6.2
LUMINEX CORPORATION,US,Health Care Equipment & Supplies,0,7.1,10.0,5.9,5.8
"LUNDBECK SEATTLE BIOPHARMACEUTICALS, INC",US,Pharmaceuticals,0,6.2,3.9,4.5,6.1
LUXFER HOLDINGS PLC,GB,Industrial Machinery,0,7.1,3.0,6.2,6.7
LUYE PHARMA GROUP LTD,CN,Pharmaceuticals,0,6.4,3.9,6.0,3.5
LVMH FINANCE BELGIQUE SA,BE,"Textiles, Apparel & Luxury Goods",0,6.2,7.1,5.3,2.9
LVMH MOET HENNESSY LOUIS VUITTON INC,US,"Textiles, Apparel & Luxury Goods",0,6.2,7.1,5.3,2.9
LVMH MOET HENNESSY LOUIS VUITTON SE,FR,"Textiles, Apparel & Luxury Goods",0,6.2,7.1,5.3,2.9
LX Semicon Co Ltd,KR,Semiconductors & Semiconductor Equipment,1,2.4,6.6,4.7,3.4
LYNAS RARE EARTHS LIMITED,MY,Metals and Mining - Non-Precious Metals,0,7.1,2.8,6.7,6.4
Laboratorios Farmaceuticos ROVI SA,ES,Pharmaceuticals,0,6.7,2.7,5.2,5.5
Lakala Payment Co Ltd,CN,Software & Services,1,2.6,6.5,3.3,3.4
Landesbank Hessen-Thueringen Girozentrale,DE,Banks,0,6.5,7.2,4.8,4.7
Landesbank Hessen-Thueringen Girozentrale (New York Branch),US,Banks,0,6.5,7.2,4.8,4.7
"Lanzhou New District Urban Development Investment Group Co, Ltd",CN,Investment Banking & Brokerage,0,6.6,6.5,2.9,5.2
Largo Inc,CA,Metals and Mining - Non-Precious Metals,0,6.7,3.1,5.5,6.0
Latch Inc,US,"Technology Hardware, Storage & Peripherals",1,2.7,1.3,2.8,6.0
Latham Group Inc,US,Real Estate Development & Diversified Activities,0,6.6,5.0,4.8,6.0
Lazam-MDS Corretora e Administradora de Seguros SA,BR,Retail - Food & Staples,0,7.0,3.2,5.3,5.8
Leasing Banistmo SA,PA,Banks,0,7.1,5.4,5.6,4.6
Legend Fortune Limited,VG,Banks,0,6.8,4.9,4.4,5.7
Lem Holding SA,CH,"Electronic Equipment, Instruments & Components",0,6.1,3.4,4.8,4.8
"Lens Technology Co,Ltd",CN,"Electronic Equipment, Instruments & Components",1,1.9,2.8,3.0,4.1
LeoVegas AB (publ),SE,Casinos & Gaming,0,6.3,5.2,4.4,7.0
Leslies Inc,US,Retail - Consumer Discretionary,0,6.3,0.7,5.3,6.3
"Leyard Optoelectronic Co, Ltd",CN,"Electronic Equipment, Instruments & Components",1,2.3,2.1,4.7,3.2
LifeWorks Inc,CA,Professional Services,0,6.9,8.0,4.9,7.4
Lifemiles LTD,BM,Airlines,0,6.4,5.9,6.5,2.8
Lifenet Insurance Co,JP,Life & Health Insurance,1,2.1,4.8,3.0,4.4
Light Energia SA,BR,Utilities,0,6.1,7.6,2.6,3.8
Lightspeed Commerce Inc,CA,Software & Services,0,6.7,4.8,3.9,6.5
Linde Finance BV,NL,Diversified Financials,0,6.5,5.3,10.0,5.8
Link CB Limited,HK,Real Estate Management & Services,0,5.8,6.0,5.0,5.8
Link Real Estate Investment Trust,HK,Real Estate Management & Services,0,5.8,6.0,5.0,5.8
"Lionbridge Financing Leasing (China) Co, Ltd",CN,Banks,0,7.0,5.4,4.9,5.4
Lithium Americas Corp,CA,Metals and Mining - Non-Precious Metals,0,6.7,4.5,3.8,6.0
Log Commercial Properties e Participacoes SA,BR,Real Estate Management & Services,1,2.6,3.8,5.8,2.9
Lordstown Motors Corp,US,Automobiles,0,6.3,4.6,5.3,2.7
Lovesac Co,US,Household Durables,0,5.9,5.5,2.7,6.1
Lower Mattagami Energy Limited Partnership,CA,Utilities,0,6.7,6.4,5.7,5.8
"Lucid Group, Inc",US,Automobiles,0,7.1,7.5,3.0,4.9
Lundin Mining Corporation,CA,Metals and Mining - Non-Precious Metals,0,6.0,2.8,4.9,6.0
Luoyang Xinqianglian Slewing Bearing Co Ltd,CN,Industrial Machinery,1,1.7,1.9,4.7,4.2
Luzerner Kantonalbank AG,CH,Banks,0,6.2,3.6,3.6,6.2
"Luzhou Laojiao CO,LTD",CN,Beverages,1,2.6,3.4,3.7,3.7
M Dias Branco SA Industria e Comercio de Alimentos,BR,Food Products,0,7.0,4.2,5.9,5.1
M&A Capital Partners Co Ltd,JP,Investment Banking & Brokerage,1,2.4,2.0,2.4,3.7
MA Financial Group Ltd,AU,Asset Management & Custody Banks,1,2.4,7.0,3.1,6.4
MAAS Group Holdings Ltd,AU,Construction & Farm Machinery & Heavy Trucks,0,5.9,4.2,3.8,6.4
"MACNICA FUJI ELECTRONICS HOLDINGS, INC",JP,"Electronic Equipment, Instruments & Components",1,1.9,2.9,2.5,4.2
"MACOM TECHNOLOGY SOLUTIONS HOLDINGS, INC",US,Semiconductors & Semiconductor Equipment,1,2.7,4.6,3.6,5.0
MADISON SQUARE GARDEN SPORTS CORP,US,Media & Entertainment,1,2.1,6.3,5.0,0.7
"MADRIGAL PHARMACEUTICALS, INC",US,Biotechnology,1,2.4,6.3,4.6,5.0
"MAEDA KOSEN CO, LTD",JP,Construction Materials,0,5.9,3.7,6.3,4.5
MAG Silver Corp,CA,Metals and Mining - Precious Metals,1,1.6,1.5,3.2,4.8
MAGACELA SOLAR 1 SA,ES,Utilities,0,6.8,8.7,2.0,6.2
MAGNACHIP SEMICONDUCTOR CORPORATION,LU,Semiconductors & Semiconductor Equipment,1,2.4,3.4,3.1,5.8
MAGNIT PAO,RU,Retail - Food & Staples,1,2.85,1.3,4.8,3.8
MAGNOLIA OIL & GAS CORPORATION,US,Oil & Gas Exploration & Production,1,1.5,1.1,2.9,5.1
